Insertion_Date,Report_Narrative,Indicator_IP,Ref_ID,Threat_Family,Source_Platform
2025-10-20 03:26:46,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.1,9918,Email_Blocked,EDR
2025-10-20 05:10:12,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is b2834e43dc4a17dd.,192.168.1.10,9743,File_Write,Firewall
2025-10-20 03:26:50,User user_a authenticated successfully via service 8111.,192.168.1.4,3593,Auth_Fail,EDR
2025-10-20 03:26:52,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 96af2916919ce84b.,192.168.1.2,7855,File_Write,Proxy
2025-10-20 05:10:21,Suspicious activity: APT29 executed Emotet malware. File hash is 560a308de94a207f.,192.168.1.3,2986,File_Write,Firewall
2025-10-20 01:43:28,User svc_account authenticated successfully via service 8065.,192.168.1.5,5237,Network_Conn,EDR
2025-10-20 01:43:29,User guest_ext authenticated successfully via service 8973.,192.168.1.2,7413,Auth_Fail,Proxy
2025-10-20 03:27:00,User svc_account authenticated successfully via service 8033.,203.0.113.5,5066,Auth_Fail,EDR
2025-10-20 05:10:33,Suspicious activity: Mustang Panda executed Emotet malware. File hash is db9e189d44ec0dfb.,192.168.1.8,5856,File_Write,EDR
2025-10-20 01:43:32,User guest_ext authenticated successfully via service 8379.,192.168.1.4,9520,Auth_Fail,Firewall
2025-10-20 06:54:12,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,192.168.1.1,1898,Vulnerability_Scan,SIEM
2025-10-20 05:10:42,User admin_corp authenticated successfully via service 8358.,192.168.1.1,9253,Auth_Fail,SIEM
2025-10-20 08:37:55,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.10,2513,Email_Blocked,SIEM
2025-10-20 03:27:12,User user_a authenticated successfully via service 8301.,192.168.1.1,3906,Auth_Fail,Firewall
2025-10-20 08:38:05,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.1,4662,Vulnerability_Scan,Proxy
2025-10-20 01:43:38,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.4,1544,Email_Blocked,EDR
2025-10-20 01:43:39,User admin_corp authenticated successfully via service 8041.,192.168.1.2,6321,Network_Conn,SIEM
2025-10-20 05:11:00,User admin_corp authenticated successfully via service 8862.,192.168.1.1,6918,Auth_Fail,Firewall
2025-10-20 03:27:22,User admin_corp authenticated successfully via service 8076.,203.0.113.2,4209,Auth_Fail,EDR
2025-10-20 06:54:48,User svc_account authenticated successfully via service 8284.,192.168.1.9,8451,Network_Conn,Firewall
2025-10-20 08:38:35,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.6,6287,Vulnerability_Scan,EDR
2025-10-20 05:11:12,Suspicious activity: FIN7 executed QakBot malware. File hash is c9618519d361d638.,203.0.113.5,1274,File_Write,Proxy
2025-10-20 08:38:45,User user_a authenticated successfully via service 8865.,192.168.1.4,3385,Auth_Fail,Proxy
2025-10-20 06:55:04,User user_a authenticated successfully via service 8685.,192.168.1.10,7661,Network_Conn,SIEM
2025-10-20 08:38:55,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is cbc86ddb7126c475.,192.168.1.9,8287,File_Write,EDR
2025-10-20 01:43:48,User user_a authenticated successfully via service 8018.,192.168.1.10,2046,Auth_Fail,SIEM
2025-10-20 01:43:49,User guest_ext authenticated successfully via service 8891.,203.0.113.1,7812,Network_Conn,Firewall
2025-10-20 05:11:30,User guest_ext authenticated successfully via service 8944.,192.168.1.5,4478,Auth_Fail,SIEM
2025-10-20 03:27:42,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.4,7657,Vulnerability_Scan,SIEM
2025-10-20 06:55:28,User user_a authenticated successfully via service 8161.,203.0.113.2,9344,Auth_Fail,EDR
2025-10-20 01:43:53,User user_a authenticated successfully via service 8184.,192.168.1.6,5522,Auth_Fail,EDR
2025-10-20 01:43:54,User guest_ext authenticated successfully via service 8396.,192.168.1.7,2571,Auth_Fail,Firewall
2025-10-20 06:55:40,User user_a authenticated successfully via service 8074.,203.0.113.2,8598,Auth_Fail,EDR
2025-10-20 06:55:44,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.4,3426,Email_Blocked,Proxy
2025-10-20 01:43:57,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by WIZARD SPIDER source.,192.168.1.9,3046,Vulnerability_Scan,EDR
2025-10-20 03:27:56,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,192.168.1.6,4641,Vulnerability_Scan,EDR
2025-10-20 08:39:55,User user_a authenticated successfully via service 8531.,192.168.1.1,3499,Auth_Fail,Proxy
2025-10-20 06:56:00,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,192.168.1.5,3530,Vulnerability_Scan,SIEM
2025-10-20 06:56:04,User guest_ext authenticated successfully via service 8168.,203.0.113.3,6667,Network_Conn,Proxy
2025-10-20 01:44:02,User svc_account authenticated successfully via service 8066.,192.168.1.4,4537,Auth_Fail,Proxy
2025-10-20 01:44:03,Suspicious activity: Lazarus Group executed TrickBot malware. File hash is 009d83b789fa63c9.,203.0.113.5,3378,File_Write,Firewall
2025-10-20 08:40:20,Suspicious activity: Mustang Panda executed Clop malware. File hash is c664be8122d72f65.,192.168.1.5,3967,File_Write,Firewall
2025-10-20 06:56:20,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.5,6673,Vulnerability_Scan,SIEM
2025-10-20 08:40:30,User admin_corp authenticated successfully via service 8637.,203.0.113.2,8734,Network_Conn,Firewall
2025-10-20 03:28:14,"Inbound email flagged as spear phishing, potentially delivering Clop.",203.0.113.5,9650,Email_Blocked,SIEM
2025-10-20 08:40:40,"Inbound email flagged as spear phishing, potentially delivering Emotet.",192.168.1.8,8306,Email_Blocked,Firewall
2025-10-20 06:56:36,"Inbound email flagged as spear phishing, potentially delivering QakBot.",192.168.1.7,1956,Email_Blocked,Proxy
2025-10-20 03:28:20,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.5,2283,Vulnerability_Scan,SIEM
2025-10-20 03:28:22,User user_a authenticated successfully via service 8380.,192.168.1.2,6398,Auth_Fail,EDR
2025-10-20 06:56:48,Suspicious activity: WIZARD SPIDER executed Emotet malware. File hash is 7286ea8dd094e74c.,192.168.1.9,5103,File_Write,SIEM
2025-10-20 08:41:05,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,203.0.113.4,3783,Vulnerability_Scan,SIEM
2025-10-20 05:12:42,Suspicious activity: WIZARD SPIDER executed LockBit malware. File hash is d6a589202f39a0e2.,192.168.1.4,2852,File_Write,Proxy
2025-10-20 05:12:45,User user_a authenticated successfully via service 8069.,203.0.113.4,8001,Auth_Fail,EDR
2025-10-20 08:41:20,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,203.0.113.3,2919,Vulnerability_Scan,Firewall
2025-10-20 08:41:25,Suspicious activity: FIN7 executed QakBot malware. File hash is cbf3dda1683126a1.,192.168.1.1,1021,File_Write,Proxy
2025-10-20 08:41:30,Suspicious activity: Mustang Panda executed QakBot malware. File hash is a089ecb7f410b241.,203.0.113.5,9287,File_Write,Firewall
2025-10-20 08:41:35,Suspicious activity: APT29 executed QakBot malware. File hash is 61a1cc92c33a5955.,192.168.1.4,6687,File_Write,SIEM
2025-10-20 01:44:20,User guest_ext authenticated successfully via service 8776.,192.168.1.5,3270,Auth_Fail,SIEM
2025-10-20 06:57:24,User svc_account authenticated successfully via service 8885.,192.168.1.6,6393,Auth_Fail,Proxy
2025-10-20 03:28:44,User user_a authenticated successfully via service 8812.,192.168.1.3,7028,Auth_Fail,SIEM
2025-10-20 05:13:09,User svc_account authenticated successfully via service 8283.,203.0.113.2,8732,Network_Conn,EDR
2025-10-20 05:13:12,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by FIN7 source.,192.168.1.6,1576,Vulnerability_Scan,Proxy
2025-10-20 03:28:50,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,192.168.1.9,3505,Vulnerability_Scan,EDR
2025-10-20 06:57:44,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Lazarus Group source.,192.168.1.1,6036,Vulnerability_Scan,Proxy
2025-10-20 08:42:15,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by APT29 source.,192.168.1.4,9937,Vulnerability_Scan,SIEM
2025-10-20 06:57:52,User guest_ext authenticated successfully via service 8657.,203.0.113.3,1359,Network_Conn,SIEM
2025-10-20 08:42:25,User svc_account authenticated successfully via service 8233.,192.168.1.7,7868,Auth_Fail,SIEM
2025-10-20 08:42:30,Suspicious activity: APT29 executed QakBot malware. File hash is 02abc7480172b8c6.,203.0.113.1,1234,File_Write,EDR
2025-10-20 03:29:02,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.2,5190,Email_Blocked,SIEM
2025-10-20 05:13:36,Suspicious activity: FIN7 executed LockBit malware. File hash is e3b447513d083c81.,203.0.113.5,2869,File_Write,EDR
2025-10-20 05:13:39,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Mustang Panda source.,192.168.1.2,7410,Vulnerability_Scan,Firewall
2025-10-20 03:29:08,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 02d8d33c7a23b2ad.,203.0.113.2,2515,File_Write,Proxy
2025-10-20 03:29:10,User guest_ext authenticated successfully via service 8892.,192.168.1.1,8943,Network_Conn,Proxy
2025-10-20 01:44:36,User user_a authenticated successfully via service 8344.,192.168.1.3,7950,Network_Conn,Firewall
2025-10-20 08:43:05,User guest_ext authenticated successfully via service 8618.,192.168.1.8,5114,Auth_Fail,SIEM
2025-10-20 01:44:38,Suspicious activity: Lazarus Group executed Emotet malware. File hash is 165658941e6e918b.,192.168.1.3,4548,File_Write,Firewall
2025-10-20 01:44:39,Suspicious activity: WIZARD SPIDER executed TrickBot malware. File hash is 1f72ec0a7bc8dcc3.,203.0.113.5,6627,File_Write,EDR
2025-10-20 01:44:40,Suspicious activity: Mustang Panda executed TrickBot malware. File hash is 4cac4e68c6447535.,203.0.113.4,4216,File_Write,Firewall
2025-10-20 08:43:25,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,192.168.1.10,6510,Vulnerability_Scan,Proxy
2025-10-20 06:58:48,User svc_account authenticated successfully via service 8956.,192.168.1.3,7409,Auth_Fail,Proxy
2025-10-20 01:44:43,Suspicious activity: Mustang Panda executed QakBot malware. File hash is 731c0ce386ef4e8b.,192.168.1.5,1528,File_Write,Proxy
2025-10-20 03:29:28,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.5,4296,Email_Blocked,Proxy
2025-10-20 03:29:30,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.3,6872,Email_Blocked,EDR
2025-10-20 01:44:46,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by FIN7 source.,203.0.113.2,9934,Vulnerability_Scan,Proxy
2025-10-20 05:14:21,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by FIN7 source.,203.0.113.5,3044,Vulnerability_Scan,SIEM
2025-10-20 08:44:00,User user_a authenticated successfully via service 8796.,203.0.113.3,6414,Auth_Fail,EDR
2025-10-20 06:59:16,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.2,9461,Email_Blocked,Firewall
2025-10-20 06:59:20,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.4,1430,Vulnerability_Scan,Proxy
2025-10-20 06:59:24,Suspicious activity: FIN7 executed QakBot malware. File hash is 40836934ff2c6b49.,203.0.113.5,2349,File_Write,Proxy
2025-10-20 03:29:44,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by WIZARD SPIDER source.,192.168.1.1,6922,Vulnerability_Scan,SIEM
2025-10-20 05:14:39,Suspicious activity: WIZARD SPIDER executed Clop malware. File hash is 63b87e251521d529.,192.168.1.10,5862,File_Write,SIEM
2025-10-20 06:59:36,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.5,3851,Email_Blocked,Proxy
2025-10-20 05:14:45,User guest_ext authenticated successfully via service 8864.,192.168.1.8,7938,Auth_Fail,EDR
2025-10-20 01:44:56,Suspicious activity: FIN7 executed Clop malware. File hash is ec36a9274a106603.,203.0.113.1,3198,File_Write,EDR
2025-10-20 03:29:54,User admin_corp authenticated successfully via service 8888.,192.168.1.7,1437,Network_Conn,Proxy
2025-10-20 08:44:50,User admin_corp authenticated successfully via service 8020.,203.0.113.4,4477,Auth_Fail,Firewall
2025-10-20 03:29:58,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,203.0.113.4,3848,Vulnerability_Scan,Proxy
2025-10-20 05:15:00,Suspicious activity: FIN7 executed Clop malware. File hash is f7c915aa5c823387.,203.0.113.1,1104,File_Write,Firewall
2025-10-20 05:15:03,User admin_corp authenticated successfully via service 8795.,192.168.1.4,2272,Auth_Fail,SIEM
2025-10-20 05:15:06,Suspicious activity: Mustang Panda executed Emotet malware. File hash is 724a08589063c8dc.,192.168.1.4,9886,File_Write,EDR
2025-10-20 07:00:12,User svc_account authenticated successfully via service 8955.,192.168.1.3,4551,Auth_Fail,EDR
2025-10-20 05:15:12,Network scan detected. Vulnerability check for CVE-2024-4228 initiated by Lazarus Group source.,203.0.113.1,6688,Vulnerability_Scan,Firewall
2025-10-20 08:45:25,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by Mustang Panda source.,192.168.1.6,1504,Vulnerability_Scan,Firewall
2025-10-20 07:00:24,User svc_account authenticated successfully via service 8336.,192.168.1.3,4439,Auth_Fail,Firewall
2025-10-20 01:45:07,User guest_ext authenticated successfully via service 8484.,192.168.1.1,5976,Network_Conn,EDR
2025-10-20 07:00:32,User guest_ext authenticated successfully via service 8251.,203.0.113.3,1012,Auth_Fail,EDR
2025-10-20 08:45:45,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.4,4426,Email_Blocked,EDR
2025-10-20 01:45:10,User guest_ext authenticated successfully via service 8624.,192.168.1.3,1805,Auth_Fail,Firewall
2025-10-20 05:15:33,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",203.0.113.4,9751,Email_Blocked,SIEM
2025-10-20 03:30:24,Suspicious activity: FIN7 executed TrickBot malware. File hash is 9314e611a24c3a6f.,192.168.1.8,9218,File_Write,Proxy
2025-10-20 07:00:52,User user_a authenticated successfully via service 8228.,192.168.1.6,3951,Network_Conn,EDR
2025-10-20 01:45:14,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.4,1583,Email_Blocked,Proxy
2025-10-20 07:01:00,User admin_corp authenticated successfully via service 8284.,192.168.1.10,5946,Network_Conn,Firewall
2025-10-20 08:46:20,"Inbound email flagged as spear phishing, potentially delivering QakBot.",203.0.113.1,6242,Email_Blocked,Firewall
2025-10-20 05:15:51,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by FIN7 source.,203.0.113.3,9964,Vulnerability_Scan,SIEM
2025-10-20 01:45:18,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by APT29 source.,203.0.113.4,8090,Vulnerability_Scan,Firewall
2025-10-20 07:01:16,Suspicious activity: Mustang Panda executed QakBot malware. File hash is afc43d907d1524ec.,192.168.1.3,5444,File_Write,Proxy
2025-10-20 05:16:00,"Inbound email flagged as spear phishing, potentially delivering Emotet.",203.0.113.5,3501,Email_Blocked,Proxy
2025-10-20 07:01:24,Network scan detected. Vulnerability check for CVE-2024-5005 initiated by Mustang Panda source.,192.168.1.5,6008,Vulnerability_Scan,SIEM
2025-10-20 03:30:44,User user_a authenticated successfully via service 8889.,203.0.113.1,7491,Auth_Fail,Firewall
2025-10-20 03:30:46,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.1,9862,Email_Blocked,SIEM
2025-10-20 05:16:12,"Inbound email flagged as spear phishing, potentially delivering TrickBot.",192.168.1.7,8258,Email_Blocked,EDR
2025-10-20 07:01:40,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.1,1546,Email_Blocked,Proxy
2025-10-20 01:45:26,User user_a authenticated successfully via service 8622.,203.0.113.4,2404,Auth_Fail,Proxy
2025-10-20 01:45:27,User svc_account authenticated successfully via service 8005.,192.168.1.4,9862,Network_Conn,Proxy
2025-10-20 07:01:52,"Inbound email flagged as spear phishing, potentially delivering LockBit.",192.168.1.10,9487,Email_Blocked,EDR
2025-10-20 03:30:58,User admin_corp authenticated successfully via service 8662.,192.168.1.7,1095,Network_Conn,SIEM
2025-10-20 01:45:30,"Inbound email flagged as spear phishing, potentially delivering Clop.",192.168.1.4,8066,Email_Blocked,Proxy
2025-10-20 03:31:02,Network scan detected. Vulnerability check for CVE-2023-3456 initiated by WIZARD SPIDER source.,192.168.1.6,7490,Vulnerability_Scan,Proxy
2025-10-20 08:47:40,User user_a authenticated successfully via service 8723.,203.0.113.1,8373,Network_Conn,SIEM
2025-10-20 05:16:39,Network scan detected. Vulnerability check for CVE-2025-0101 initiated by Lazarus Group source.,192.168.1.1,1318,Vulnerability_Scan,Firewall
